org_id,atg_id,usa_id,sephora_id,order_number,atg_order_number,transaction_date,transaction_datetime,transaction_datetime_utc,fulfill_milestone_datetime,channel_type,transaction_type,sub_transaction_type,store_number,mplus_store_number,bi_tier_atorder,units,gross_sales_usd_amount,gross_sales_local_amount,sales_afterdiscount_usd_amount,sales_afterdiscount_local_amount,net_sales_usd_amount,net_sales_local_amount,discount_usd_amount,discount_local_amount,exchange_rate,giftwrap_gross_amount,giftwrap_net_amount,ship_gross_amount,ship_net_amount,tax_amount,origin_of_order,country_of_origin,currency_code,cancel_flag,dotcom_guest_flag,flash_order_type,csr_id,transaction_number,language,original_order_number,terminal_id,demand_gross_sales,demand_discounted_sales,ship_amount,gift_wrap_amount,gift_wrap_flag,gwp_flag,order_cancel_flag,order_cancel_datetime,sample_flag,order_submit_datetime,order_submit_datetime_utc,order_submit_datetime_local,order_submit_year_month,order_submit_date,order_submit_hour,dp_create_timestamp,dp_update_timestamp,sephora_id_update_timestamp,topic,partition,offset,timestamp,channel,transaction_datetime_local,hold_release_datetime,cancel_type,cancel_reason_text,cancel_reason_code,pickup_cancelled_datetime,seller_org_code,bi_pointsbalance_atorder,shipped_datetime,pickup_store_number,picked_up_datetime,external_order_type,external_order_number,hal_selected
01,6453402343,2300000034679202,1015041565,113833428,113833428,2020-09-24,2020-09-24 11:03:54,2020-09-24 18:03:54,2020-09-24 11:03:54,US ONLINE,R,null,0701,null,null,-7,0,0,0,0,-206,-206.0,0,0,null,null,null,null,null,-15.99,mobileWeb,US,USD,null,N,null,csrORL BrianaNewberry,null,null,30983431273,null,0,0,null,null,null,null,null,null,N,2020-09-24 11:03:54,2020-09-24 18:03:54,2020-09-24 11:03:54,202009,2020-09-24,11,2020-10-08 22:19:52,2020-10-08 22:19:52,2020-10-08 22:19:52,OrderHeader,13,740420,1602182905295,Online,2020-09-24 11:03:54,null,null,null,null,null,null,null,null,null,null,null,null,null
01,1370825156,2253998839582716,1002039659,113833440,113833440,2020-09-24,2020-09-24 11:12:25,2020-09-24 18:12:25,2020-09-24 11:12:25,US ONLINE,R,null,0701,null,null,-1,0,0,0,0,-6,-6.0,0,0,null,null,null,null,null,-0.57,default,US,USD,null,N,null,csrUDC Amphone_Sounpholphakdy,null,null,30566057774,null,0,0,null,null,null,null,null,null,N,2020-09-24 11:12:25,2020-09-24 18:12:25,2020-09-24 11:12:25,202009,2020-09-24,11,2020-10-08 22:12:00,2020-10-08 22:12:00,2020-10-08 22:12:00,OrderHeader,3,740433,1602182573977,Online,2020-09-24 11:12:25,null,null,null,null,null,null,null,null,null,null,null,null,null
01,6038361500,2300000030958643,1006996182,113828791,113828791,2020-09-24,2020-09-24 11:07:13,2020-09-24 18:07:13,2020-09-24 11:07:13,CA ONLINE,R,null,0750,null,null,-1,0,0,0,0,-36.17783082201999,-48.5,0,0,1.3406,null,null,null,null,-7.27,iphoneAppV2.0,CA,CAD,null,N,null,csrDSV Ruby_Recto,null,null,30779040770,null,0,0,null,null,null,null,null,null,N,2020-09-24 11:07:13,2020-09-24 18:07:13,2020-09-24 11:07:13,202009,2020-09-24,11,2020-10-08 22:12:00,2020-10-08 22:12:00,2020-10-08 22:12:00,OrderHeader,4,740265,1602182568529,Online,2020-09-24 11:07:13,null,null,null,null,null,null,null,null,null,null,null,null,null
01,5468074421,2300000024037368,1063764976,113827851,113827851,2020-09-24,2020-09-24 11:26:24,2020-09-24 18:26:24,2020-09-24 11:26:24,US ONLINE,R,null,0701,null,null,-1,0,0,0,0,-7.7,-7.7,0,0,null,null,null,null,null,-0.51,iphoneAppV2.0,US,USD,null,N,null,csrORL VicenteFlorida,null,null,31050581756,null,0,0,null,null,null,null,null,null,N,2020-09-24 11:26:24,2020-09-24 18:26:24,2020-09-24 11:26:24,202009,2020-09-24,11,2020-10-08 22:19:52,2020-10-08 22:19:52,2020-10-08 22:19:52,OrderHeader,15,740476,1602182904868,Online,2020-09-24 11:26:24,null,null,null,null,null,null,null,null,null,null,null,null,null
01,8191820739,2300000046218487,1061120778,113827840,113827840,2020-09-24,2020-09-24 11:12:56,2020-09-24 18:12:56,2020-09-24 11:12:56,US ONLINE,R,null,0701,null,null,-5,0,0,0,0,-47.29,-47.29,0,0,null,null,null,null,null,-4.5,default,US,USD,null,N,null,csrUDC Ashley_Jones1,null,null,30680638333,null,0,0,null,null,null,null,null,null,N,2020-09-24 11:12:56,2020-09-24 18:12:56,2020-09-24 11:12:56,202009,2020-09-24,11,2020-10-08 22:12:00,2020-10-08 22:12:00,2020-10-08 22:12:00,OrderHeader,10,740364,1602182564802,Online,2020-09-24 11:12:56,null,null,null,null,null,null,null,null,null,null,null,null,null
01,2443592974,2300000012484015,1058236971,113833474,113833474,2020-09-24,2020-09-24 11:39:04,2020-09-24 18:39:04,2020-09-24 11:39:04,US ONLINE,R,null,0701,null,null,-5,0,0,0,0,-94.1,-94.1,0,0,null,null,null,null,null,-5.65,default,US,USD,null,N,null,csrORL Jenaya JFrancis,null,null,30827550371,null,0,0,null,null,null,null,null,null,N,2020-09-24 11:39:04,2020-09-24 18:39:04,2020-09-24 11:39:04,202009,2020-09-24,11,2020-10-08 22:34:46,2020-10-08 22:34:46,2020-10-08 22:34:46,OrderHeader,1,740741,1602183824412,Online,2020-09-24 11:39:04,null,null,null,null,null,null,null,null,null,null,null,null,null
01,1620174126,2253998844076913,1047924442,113829457,113829457,2020-09-24,2020-09-24 11:58:59,2020-09-24 18:58:59,2020-09-24 11:58:59,CA ONLINE,R,null,0750,null,null,-1,0,0,0,0,-4.997762196031628,-6.7,0,0,1.3406,null,null,null,null,-0.34,default,CA,CAD,null,N,null,csrMIA Tiffany_Snell,null,null,30963949924,null,0,0,null,null,null,null,null,null,N,2020-09-24 11:58:59,2020-09-24 18:58:59,2020-09-24 11:58:59,202009,2020-09-24,11,2020-10-08 22:19:52,2020-10-08 22:19:52,2020-10-08 22:19:52,OrderHeader,0,767350,1602182921361,Online,2020-09-24 11:58:59,null,null,null,null,null,null,null,null,null,null,null,null,null
01,27975652350,2300000085333212,1110051954,113827847,113827847,2020-09-24,2020-09-24 11:24:01,2020-09-24 18:24:01,2020-09-24 11:24:01,CA ONLINE,R,null,0750,null,null,-1,0,0,0,0,-13.799791138296285,-18.5,0,0,1.3406,null,null,null,null,-2.41,mobileWeb,CA,CAD,null,N,null,csrMIA Willisha_Mobley,null,null,30812552790,null,0,0,null,null,null,null,null,null,N,2020-09-24 11:24:01,2020-09-24 18:24:01,2020-09-24 11:24:01,202009,2020-09-24,11,2020-10-08 22:19:52,2020-10-08 22:19:52,2020-10-08 22:19:52,OrderHeader,3,740519,1602182919688,Online,2020-09-24 11:24:01,null,null,null,null,null,null,null,null,null,null,null,null,null
01,1530294589,2253998842560461,1058834750,113829435,113829435,2020-09-24,2020-09-24 11:15:44,2020-09-24 18:15:44,2020-09-24 11:15:44,US ONLINE,R,null,0701,null,null,-1,0,0,0,0,-7.8,-7.8,0,0,null,null,null,null,null,-0.74,default,US,USD,null,N,null,csrUDC Katelynn_Chastain,null,null,30177510120,null,0,0,null,null,null,null,null,null,N,2020-09-24 11:15:44,2020-09-24 18:15:44,2020-09-24 11:15:44,202009,2020-09-24,11,2020-10-08 22:19:52,2020-10-08 22:19:52,2020-10-08 22:19:52,OrderHeader,0,767344,1602182905091,Online,2020-09-24 11:15:44,null,null,null,null,null,null,null,null,null,null,null,null,null
01,6923003276,2300000038557929,1058780549,113827860,113827860,2020-09-24,2020-09-24 11:38:52,2020-09-24 18:38:52,2020-09-24 11:38:52,US ONLINE,R,null,0701,null,null,-1,0,0,0,0,-22,-22.0,0,0,null,null,null,null,null,-1.71,default,US,USD,null,N,null,csrUDC Ashley_Jones1,null,null,30697711213,null,0,0,null,null,null,null,null,null,N,2020-09-24 11:38:52,2020-09-24 18:38:52,2020-09-24 11:38:52,202009,2020-09-24,11,2020-10-08 22:19:52,2020-10-08 22:19:52,2020-10-08 22:19:52,OrderHeader,5,740290,1602182927117,Online,2020-09-24 11:38:52,null,null,null,null,null,null,null,null,null,null,null,null,null
01,1044238250,2253998839089974,1077334085,113833430,113833430,2020-09-24,2020-09-24 11:04:24,2020-09-24 18:04:24,2020-09-24 11:04:24,US ONLINE,R,null,0701,null,null,-1,0,0,0,0,-18,-18.0,0,0,null,null,null,null,null,-1.4,default,US,USD,null,N,null,csrUDC Amphone_Sounpholphakdy,null,null,30882755773,null,0,0,null,null,null,null,null,null,N,2020-09-24 11:04:24,2020-09-24 18:04:24,2020-09-24 11:04:24,202009,2020-09-24,11,2020-10-08 22:12:00,2020-10-08 22:12:00,2020-10-08 22:12:00,OrderHeader,9,740464,1602182590616,Online,2020-09-24 11:04:24,null,null,null,null,null,null,null,null,null,null,null,null,null
01,997770711,2253998837617395,1041574239,113825663,113825663,2020-09-24,2020-09-24 11:54:25,2020-09-24 18:54:25,2020-09-24 11:54:25,US ONLINE,R,null,0701,null,null,-1,0,0,0,0,-18,-18.0,0,0,null,null,null,null,null,-1.71,mobileWeb,US,USD,null,N,null,csrSashaLopez,null,null,30789146946,null,0,0,null,null,null,null,null,null,N,2020-09-24 11:54:25,2020-09-24 18:54:25,2020-09-24 11:54:25,202009,2020-09-24,11,2020-10-08 22:19:52,2020-10-08 22:19:52,2020-10-08 22:19:52,OrderHeader,10,740455,1602182935518,Online,2020-09-24 11:54:25,null,null,null,null,null,null,null,null,null,null,null,null,null
01,8676631189,2300000048349266,1051793375,113831612,113831612,2020-09-24,2020-09-24 11:58:25,2020-09-24 18:58:25,2020-09-24 11:58:25,US ONLINE,R,null,0701,null,null,-2,0,0,0,0,-34,-34.0,0,0,null,null,null,null,null,-2.22,mobileWeb,US,USD,null,N,null,csrSDC Aneatha_Johnson,null,null,28008540029,null,0,0,null,null,null,null,null,null,N,2020-09-24 11:58:25,2020-09-24 18:58:25,2020-09-24 11:58:25,202009,2020-09-24,11,2020-10-08 22:19:52,2020-10-08 22:19:52,2020-10-08 22:19:52,OrderHeader,18,740525,1602182906467,Online,2020-09-24 11:58:25,null,null,null,null,null,null,null,null,null,null,null,null,null
01,22553757719,2300000072719642,1091509845,113833471,113833471,2020-09-24,2020-09-24 11:37:30,2020-09-24 18:37:30,2020-09-24 11:37:30,US ONLINE,R,null,0701,null,null,-1,0,0,0,0,-26.5,-26.5,0,0,null,null,null,null,null,-2.45,iphoneAppV2.0,US,USD,null,N,null,csrUDC Amphone_Sounpholphakdy,null,null,30596152164,null,0,0,null,null,null,null,null,null,N,2020-09-24 11:37:30,2020-09-24 18:37:30,2020-09-24 11:37:30,202009,2020-09-24,11,2020-10-08 22:19:52,2020-10-08 22:19:52,2020-10-08 22:19:52,OrderHeader,4,740367,1602182946506,Online,2020-09-24 11:37:30,null,null,null,null,null,null,null,null,null,null,null,null,null
01,24732035314,2300000080386516,1008441863,113826682,113826682,2020-09-24,2020-09-24 11:02:23,2020-09-24 18:02:23,2020-09-24 11:02:23,CA ONLINE,R,null,0750,null,null,-4,0,0,0,0,-37.66970013426824,-50.5,0,0,1.3406,null,null,null,null,-6.56,iphoneAppV2.0,CA,CAD,null,N,null,csrORL ColleenPalmer,null,null,31016566012,null,0,0,null,null,null,null,null,null,N,2020-09-24 11:02:23,2020-09-24 18:02:23,2020-09-24 11:02:23,202009,2020-09-24,11,2020-10-08 22:08:00,2020-10-08 22:08:00,2020-10-08 22:08:00,OrderHeader,1,740199,1602182047202,Online,2020-09-24 11:02:23,null,null,null,null,null,null,null,null,null,null,null,null,null
01,5074859666,2300000017272216,1037769292,113828831,113828831,2020-09-24,2020-09-24 11:57:12,2020-09-24 18:57:12,2020-09-24 11:57:12,US ONLINE,R,null,0701,null,null,-3,0,0,0,0,-48,-48.0,0,0,null,null,null,null,null,-2.88,androidNativeApp,US,USD,null,N,null,csrFRAUD ArianaQuisenberry,null,null,31091140859,null,0,0,null,null,null,null,null,null,N,2020-09-24 11:57:12,2020-09-24 18:57:12,2020-09-24 11:57:12,202009,2020-09-24,11,2020-10-08 22:24:00,2020-10-08 22:24:00,2020-10-08 22:24:00,OrderHeader,6,740761,1602183569678,Online,2020-09-24 11:57:12,null,null,null,null,null,null,null,null,null,null,null,null,null
01,2782450834,2300000015113490,1082573757,113825633,113825633,2020-09-24,2020-09-24 11:07:14,2020-09-24 18:07:14,2020-09-24 11:07:14,US ONLINE,R,null,0701,null,null,-1,0,0,0,0,0,-0.0,0,0,null,null,null,null,null,-0.0,mobileWeb,US,USD,null,N,null,csrMIA Christopher_Escribano,null,null,30988940203,null,0,0,null,null,null,null,null,null,N,2020-09-24 11:07:14,2020-09-24 18:07:14,2020-09-24 11:07:14,202009,2020-09-24,11,2020-10-08 22:19:52,2020-10-08 22:19:52,2020-10-08 22:19:52,OrderHeader,16,740382,1602182917871,Online,2020-09-24 11:07:14,null,null,null,null,null,null,null,null,null,null,null,null,null
01,1315805457,2253998837793192,1009249567,113828789,113828789,2020-09-24,2020-09-24 11:01:55,2020-09-24 18:01:55,2020-09-24 11:01:55,CA ONLINE,R,null,0750,null,null,-1,0,0,0,0,0,-0.0,0,0,1.3406,null,null,null,null,-0.0,iphoneAppV2.0,CA,CAD,null,N,null,csrDSV Ruby_Recto,null,null,30661733321,null,0,0,null,null,null,null,null,null,N,2020-09-24 11:01:55,2020-09-24 18:01:55,2020-09-24 11:01:55,202009,2020-09-24,11,2020-10-08 22:12:00,2020-10-08 22:12:00,2020-10-08 22:12:00,OrderHeader,8,740488,1602182564316,Online,2020-09-24 11:01:55,null,null,null,null,null,null,null,null,null,null,null,null,null
01,1924030268,2300000006863197,1034024974,113833469,113833469,2020-09-24,2020-09-24 11:33:55,2020-09-24 18:33:55,2020-09-24 11:33:55,US ONLINE,R,null,0701,null,null,-1,0,0,0,0,-48,-48.0,0,0,null,null,null,null,null,-3.18,iphoneAppV2.0,US,USD,null,N,null,csrORL BrianaNewberry,null,null,31041450886,null,0,0,null,null,null,null,null,null,N,2020-09-24 11:33:55,2020-09-24 18:33:55,2020-09-24 11:33:55,202009,2020-09-24,11,2020-10-08 22:19:52,2020-10-08 22:19:52,2020-10-08 22:19:52,OrderHeader,17,740456,1602182943202,Online,2020-09-24 11:33:55,null,null,null,null,null,null,null,null,null,null,null,null,null
01,28111933709,2300000085579481,1111702004,113826691,113826691,2020-09-24,2020-09-24 11:20:51,2020-09-24 18:20:51,2020-09-24 11:20:51,US ONLINE,R,null,0701,null,null,-2,0,0,0,0,-129,-129.0,0,0,null,null,null,null,null,-7.74,iphoneAppV2.0,US,USD,null,N,null,csrWPG MokraneTadjene,null,null,31040628792,null,0,0,null,null,null,null,null,null,N,2020-09-24 11:20:51,2020-09-24 18:20:51,2020-09-24 11:20:51,202009,2020-09-24,11,2020-10-08 22:24:00,2020-10-08 22:24:00,2020-10-08 22:24:00,OrderHeader,9,740732,1602183562500,Online,2020-09-24 11:20:51,null,null,null,null,null,null,null,null,null,null,null,null,null
01,2652094101,2300000014284049,1022453003,113829453,113829453,2020-09-24,2020-09-24 11:43:35,2020-09-24 18:43:35,2020-09-24 11:43:35,US ONLINE,R,null,0701,null,null,-1,0,0,0,0,-9.56,-9.56,0,0,null,null,null,null,null,-0.65,mobileWeb,US,USD,null,N,null,csrTianeeCarnakie,null,null,31016633721,null,0,0,null,null,null,null,null,null,N,2020-09-24 11:43:35,2020-09-24 18:43:35,2020-09-24 11:43:35,202009,2020-09-24,11,2020-10-08 22:19:52,2020-10-08 22:19:52,2020-10-08 22:19:52,OrderHeader,11,740397,1602182914365,Online,2020-09-24 11:43:35,null,null,null,null,null,null,null,null,null,null,null,null,null
01,1060356524,2253998838025065,1055815751,113831608,113831608,2020-09-24,2020-09-24 11:50:22,2020-09-24 18:50:22,2020-09-24 11:50:22,US ONLINE,R,null,0701,null,null,-1,0,0,0,0,-88,-88.0,0,0,null,null,null,null,null,-5.28,default,US,USD,null,N,null,csrORL RianBurress,null,null,31060853226,null,0,0,null,null,null,null,null,null,N,2020-09-24 11:50:22,2020-09-24 18:50:22,2020-09-24 11:50:22,202009,2020-09-24,11,2020-10-08 22:19:52,2020-10-08 22:19:52,2020-10-08 22:19:52,OrderHeader,5,740285,1602182910160,Online,2020-09-24 11:50:22,null,null,null,null,null,null,null,null,null,null,null,null,null
01,2308685949,2300000011235458,1037735911,113828817,113828817,2020-09-24,2020-09-24 11:47:49,2020-09-24 18:47:49,2020-09-24 11:47:49,US ONLINE,R,null,0701,null,null,-1,0,0,0,0,-19.56,-19.56,0,0,null,null,null,null,null,-2.01,mobileWeb,US,USD,null,N,null,csrUDC Katelynn_Chastain,null,null,30535004125,null,0,0,null,null,null,null,null,null,N,2020-09-24 11:47:49,2020-09-24 18:47:49,2020-09-24 11:47:49,202009,2020-09-24,11,2020-10-08 22:24:00,2020-10-08 22:24:00,2020-10-08 22:24:00,OrderHeader,17,740660,1602183576341,Online,2020-09-24 11:47:49,null,null,null,null,null,null,null,null,null,null,null,null,null
01,2472793150,2300000012746092,1001331959,113832533,113832533,2020-09-24,2020-09-24 11:33:26,2020-09-24 18:33:26,2020-09-24 11:33:26,US ONLINE,R,null,0701,null,null,-7,0,0,0,0,-89,-89.0,0,0,null,null,null,null,null,-7.57,iphoneAppV2.0,US,USD,null,N,null,csrORL SeanDunac,null,null,30954701621,null,0,0,null,null,null,null,null,null,N,2020-09-24 11:33:26,2020-09-24 18:33:26,2020-09-24 11:33:26,202009,2020-09-24,11,2020-10-08 22:19:52,2020-10-08 22:19:52,2020-10-08 22:19:52,OrderHeader,16,740384,1602182931316,Online,2020-09-24 11:33:26,null,null,null,null,null,null,null,null,null,null,null,null,null
01,6942282831,2300000038670056,1087767809,113833472,113833472,2020-09-24,2020-09-24 11:37:51,2020-09-24 18:37:51,2020-09-24 11:37:51,US ONLINE,R,null,0701,null,null,-1,0,0,0,0,-24.03,-24.03,0,0,null,null,null,null,null,-2.34,iphoneAppV2.0,US,USD,null,N,null,csrWDC Angelica_Marin Ocampo,null,null,30550424259,null,0,0,null,null,null,null,null,null,N,2020-09-24 11:37:51,2020-09-24 18:37:51,2020-09-24 11:37:51,202009,2020-09-24,11,2020-10-08 22:19:52,2020-10-08 22:19:52,2020-10-08 22:19:52,OrderHeader,5,740286,1602182914490,Online,2020-09-24 11:37:51,null,null,null,null,null,null,null,null,null,null,null,null,null
01,1746142334,2253998846039984,1052426343,113829440,113829440,2020-09-24,2020-09-24 11:18:40,2020-09-24 18:18:40,2020-09-24 11:18:40,US ONLINE,R,null,0701,null,null,-1,0,0,0,0,-9.41,-9.41,0,0,null,null,null,null,null,-0.9,iphoneAppV2.0,US,USD,null,N,null,csrUDC Katelynn_Chastain,null,null,30770371581,null,0,0,null,null,null,null,null,null,N,2020-09-24 11:18:40,2020-09-24 18:18:40,2020-09-24 11:18:40,202009,2020-09-24,11,2020-10-08 22:12:00,2020-10-08 22:12:00,2020-10-08 22:12:00,OrderHeader,17,740372,1602182584295,Online,2020-09-24 11:18:40,null,null,null,null,null,null,null,null,null,null,null,null,null
01,2118546215,2300000009032292,1025022381,113825632,113825632,2020-09-24,2020-09-24 11:06:21,2020-09-24 18:06:21,2020-09-24 11:06:21,US ONLINE,R,null,0701,null,null,-1,0,0,0,0,-16,-16.0,0,0,null,null,null,null,null,-1.52,default,US,USD,null,N,null,csrMIA Rogkerl_BY,null,null,31050343971,null,0,0,null,null,null,null,null,null,N,2020-09-24 11:06:21,2020-09-24 18:06:21,2020-09-24 11:06:21,202009,2020-09-24,11,2020-10-08 22:12:00,2020-10-08 22:12:00,2020-10-08 22:12:00,OrderHeader,8,740493,1602182576566,Online,2020-09-24 11:06:21,null,null,null,null,null,null,null,null,null,null,null,null,null
01,6920908577,2300000038510577,1088344512,113833433,113833433,2020-09-24,2020-09-24 11:06:44,2020-09-24 18:06:44,2020-09-24 11:06:44,US ONLINE,R,null,0701,null,null,-5,0,0,0,0,-65,-65.0,0,0,null,null,null,null,null,-5.77,iphoneAppV2.0,US,USD,null,N,null,csrORL JohnieBlanks,null,null,31045360614,null,0,0,null,null,null,null,null,null,N,2020-09-24 11:06:44,2020-09-24 18:06:44,2020-09-24 11:06:44,202009,2020-09-24,11,2020-10-08 22:24:00,2020-10-08 22:24:00,2020-10-08 22:24:00,OrderHeader,6,740754,1602183563712,Online,2020-09-24 11:06:44,null,null,null,null,null,null,null,null,null,null,null,null,null
01,1811332571,2300000005307498,1020760074,113831604,113831604,2020-09-24,2020-09-24 11:41:04,2020-09-24 18:41:04,2020-09-24 11:41:04,US ONLINE,R,null,0701,null,null,-1,0,0,0,0,-25,-25.0,0,0,null,null,null,null,null,-0.0,mobileWeb,US,USD,null,N,null,csrWIN AmadouBarry,null,null,31067155966,null,0,0,null,null,null,null,null,null,N,2020-09-24 11:41:04,2020-09-24 18:41:04,2020-09-24 11:41:04,202009,2020-09-24,11,2020-10-08 22:19:52,2020-10-08 22:19:52,2020-10-08 22:19:52,OrderHeader,2,732691,1602182921485,Online,2020-09-24 11:41:04,null,null,null,null,null,null,null,null,null,null,null,null,null
01,5140819395,2300000018967207,1071458097,113833488,113833488,2020-09-24,2020-09-24 11:55:24,2020-09-24 18:55:24,2020-09-24 11:55:24,US ONLINE,R,null,0701,null,null,-1,0,0,0,0,-26,-26.0,0,0,null,null,null,null,null,-2.4,mobileWeb,US,USD,null,N,null,csrSDC Akacia_Murphy,null,null,29518549707,null,0,0,null,null,null,null,null,null,N,2020-09-24 11:55:24,2020-09-24 18:55:24,2020-09-24 11:55:24,202009,2020-09-24,11,2020-10-08 22:19:52,2020-10-08 22:19:52,2020-10-08 22:19:52,OrderHeader,15,740481,1602182916459,Online,2020-09-24 11:55:24,null,null,null,null,null,null,null,null,null,null,null,null,null
01,2341806072,2300000011546034,1064188514,113833467,113833467,2020-09-24,2020-09-24 11:32:35,2020-09-24 18:32:35,2020-09-24 11:32:35,US ONLINE,R,null,0701,null,null,-1,0,0,0,0,-19.17,-19.17,0,0,null,null,null,null,null,-1.49,default,US,USD,null,N,null,csrUDC Dleyntsh_Rainey,null,null,30827568045,null,0,0,null,null,null,null,null,null,N,2020-09-24 11:32:35,2020-09-24 18:32:35,2020-09-24 11:32:35,202009,2020-09-24,11,2020-10-08 22:19:52,2020-10-08 22:19:52,2020-10-08 22:19:52,OrderHeader,9,740536,1602182924459,Online,2020-09-24 11:32:35,null,null,null,null,null,null,null,null,null,null,null,null,null
01,2473840165,2300000012754031,1094253900,113831595,113831595,2020-09-24,2020-09-24 11:31:26,2020-09-24 18:31:26,2020-09-24 11:31:26,US ONLINE,R,null,0701,null,null,-1,0,0,0,0,-24,-24.0,0,0,null,null,null,null,null,-1.52,default,US,USD,null,Y,null,csrWPG AkumMaduka,null,null,31081759831,null,0,0,null,null,null,null,null,null,N,2020-09-24 11:31:26,2020-09-24 18:31:26,2020-09-24 11:31:26,202009,2020-09-24,11,2020-10-08 22:19:52,2020-10-08 22:19:52,2020-10-08 22:19:52,OrderHeader,1,740446,1602182910363,Online,2020-09-24 11:31:26,null,null,null,null,null,null,null,null,null,null,null,null,null
01,27971096260,2300000085320797,1110098210,113828827,113828827,2020-09-24,2020-09-24 11:52:31,2020-09-24 18:52:31,2020-09-24 11:52:31,CA ONLINE,R,null,0750,null,null,-2,0,0,0,0,-29.83738624496494,-40.0,0,0,1.3406,null,null,null,null,-5.2,mobileWeb,CA,CAD,null,Y,null,csrDSV Ruby_Recto,null,null,30803326875,null,0,0,null,null,null,null,null,null,N,2020-09-24 11:52:31,2020-09-24 18:52:31,2020-09-24 11:52:31,202009,2020-09-24,11,2020-10-08 22:19:52,2020-10-08 22:19:52,2020-10-08 22:19:52,OrderHeader,3,740515,1602182909701,Online,2020-09-24 11:52:31,null,null,null,null,null,null,null,null,null,null,null,null,null
01,8710766560,2300000048523874,1054011883,113828788,113828788,2020-09-24,2020-09-24 11:00:29,2020-09-24 18:00:29,2020-09-24 11:00:29,CA ONLINE,R,null,0750,null,null,-7,0,0,0,0,-92.12293003132926,-123.5,0,0,1.3406,null,null,null,null,-16.05,default,CA,CAD,null,N,null,csrDSV Ruby_Recto,null,null,30668674339,null,0,0,null,null,null,null,null,null,N,2020-09-24 11:00:29,2020-09-24 18:00:29,2020-09-24 11:00:29,202009,2020-09-24,11,2020-10-08 22:24:00,2020-10-08 22:24:00,2020-10-08 22:24:00,OrderHeader,8,740788,1602183587966,Online,2020-09-24 11:00:29,null,null,null,null,null,null,null,null,null,null,null,null,null
01,9057882213,2300000050320657,1067063365,113828830,113828830,2020-09-24,2020-09-24 11:55:16,2020-09-24 18:55:16,2020-09-24 11:55:16,US ONLINE,R,null,0701,null,null,-5,0,0,0,0,-84.5,-84.5,0,0,null,null,null,null,null,-8.54,default,US,USD,null,N,null,csrWPG Christelle V.Nguepeko Medienwo,null,null,31015259769,null,0,0,null,null,null,null,null,null,N,2020-09-24 11:55:16,2020-09-24 18:55:16,2020-09-24 11:55:16,202009,2020-09-24,11,2020-10-08 22:19:52,2020-10-08 22:19:52,2020-10-08 22:19:52,OrderHeader,18,740532,1602182924494,Online,2020-09-24 11:55:16,null,null,null,null,null,null,null,null,null,null,null,null,null
01,2213121851,2300000010138165,1053991143,113827833,113827833,2020-09-24,2020-09-24 11:02:52,2020-09-24 18:02:52,2020-09-24 11:02:52,US ONLINE,R,null,0701,null,null,-1,0,0,0,0,-15.3,-15.3,0,0,null,null,null,null,null,-1.01,default,US,USD,null,N,null,csrWPG MosopeoluwaAdesegha,null,null,31068337635,null,0,0,null,null,null,null,null,null,N,2020-09-24 11:02:52,2020-09-24 18:02:52,2020-09-24 11:02:52,202009,2020-09-24,11,2020-10-08 22:24:00,2020-10-08 22:24:00,2020-10-08 22:24:00,OrderHeader,19,740683,1602183584792,Online,2020-09-24 11:02:52,null,null,null,null,null,null,null,null,null,null,null,null,null
01,5189826694,2300000020217933,1049276636,113825658,113825658,2020-09-24,2020-09-24 11:50:12,2020-09-24 18:50:12,2020-09-24 11:50:12,US ONLINE,R,null,0701,null,null,-2,0,0,0,0,-83,-83.0,0,0,null,null,null,null,null,-7.89,default,US,USD,null,N,null,csrUDC Chava_Lee,null,null,28903587010,null,0,0,null,null,null,null,null,null,N,2020-09-24 11:50:12,2020-09-24 18:50:12,2020-09-24 11:50:12,202009,2020-09-24,11,2020-10-08 22:19:52,2020-10-08 22:19:52,2020-10-08 22:19:52,OrderHeader,12,740522,1602182921159,Online,2020-09-24 11:50:12,null,null,null,null,null,null,null,null,null,null,null,null,null
01,1389096934,2253998839473247,1085709513,113828818,113828818,2020-09-24,2020-09-24 11:48:19,2020-09-24 18:48:19,2020-09-24 11:48:19,US ONLINE,R,null,0701,null,null,-1,0,0,0,0,-44.8,-44.8,0,0,null,null,null,null,null,-3.47,iphoneAppV2.0,US,USD,null,N,null,csrUDC Katelynn_Chastain,null,null,28430966123,null,0,0,null,null,null,null,null,null,N,2020-09-24 11:48:19,2020-09-24 18:48:19,2020-09-24 11:48:19,202009,2020-09-24,11,2020-10-08 22:34:46,2020-10-08 22:34:46,2020-10-08 22:34:46,OrderHeader,11,740687,1602183812887,Online,2020-09-24 11:48:19,null,null,null,null,null,null,null,null,null,null,null,null,null
